Soma FM - Digitalis	http://ice1.somafm.com/digitalis-128-aac	0
Soma FM - Drone Zone	http://ice1.somafm.com/dronezone-128-aac	0
Soma FM - Dub Step Beyond	http://ice1.somafm.com/dubstep-128-aac	0
Soma FM - Fluid	http://ice1.somafm.com/fluid-128-aac	0
Soma FM - Folk Forward	http://ice1.somafm.com/folkfwd-128-aac	0
Soma FM - Groove Salad	http://ice1.somafm.com/groovesalad-128-aac	0
Soma FM - Groove Salad Classic	http://ice2.somafm.com/gsclassic-128-aac	0
Soma FM - Heavyweight Reggae	http://ice4.somafm.com/reggae-128-aac	0
Soma FM - Illinois Street Lounge	http://ice1.somafm.com/illstreet-128-aac	0
Soma FM - Indie Pop Rocks!	http://ice1.somafm.com/indiepop-128-aac	0
Soma FM - Left Coast 70s	http://ice1.somafm.com/seventies-128-aac	0
Soma FM - Live	http://ice1.somafm.com/live-128-aac	0
Soma FM - Lush	http://ice1.somafm.com/lush-128-aac	0
Soma FM - Metal Detector	http://ice1.somafm.com/metal-128-aac	0
Soma FM - Mission Control	http://ice1.somafm.com/missioncontrol-128-aac	0
Soma FM - n5MD Radio	https://ice6.somafm.com/n5md-128-aac	0
Soma FM - PopTron	http://ice1.somafm.com/poptron-128-aac	0
Soma FM - Secret Agent	http://ice1.somafm.com/secretagent-128-aac	0
Soma FM - Seven Inch Soul	http://ice1.somafm.com/7soul-128-aac	0
Soma FM - SF 10-33	http://ice1.somafm.com/sf1033-128-aac	0
Soma FM - Sonic Universe	http://ice1.somafm.com/sonicuniverse-128-aac	0
Soma FM - Space Station Soma	http://ice1.somafm.com/spacestation-128-aac	0
Soma FM - Suburbs of Goa	http://ice1.somafm.com/suburbsofgoa-128-aac	0
Soma FM - Synphaera	https://ice6.somafm.com/synphaera-128-aac	0
Soma FM - The Dark Zone	https://ice6.somafm.com/darkzone-128-aac	0
Soma FM - The In-Sound	https://ice5.somafm.com/insound-128-aac	0
Soma FM - The Trip	http://ice1.somafm.com/thetrip-128-aac	0
Soma FM - ThistleRadio	http://ice1.somafm.com/thistle-128-aac	0
Soma FM - Tiki Time	https://ice6.somafm.com/tikitime-128-aac	0
Soma FM - Underground 80s	http://ice1.somafm.com/u80s-128-aac	0
Soma FM - Vaporwaves	https://ice1.somafm.com/vaporwaves-128-aac	0
SUB.FM - Where Bass Matters	http://subfm.radioca.st/Sub.FM	0
SwissGroove	http://158.69.74.203:80/	0
SWR 2	https://liveradio.swr.de/sw331ch/swr2/play.aac	0
The Jazz Groove	http://west-aac-64.streamthejazzgroove.com/stream	0
Triple J (MP3)	http://live-radio01.mediahubaustralia.com/2TJW/mp3/	0
Triple J Unearthed	http://live-radio01.mediahubaustralia.com/UNEW/mp3/	0
VRT - Klara	http://icecast.vrtcdn.be/klara-high.mp3	0
VRT - Klara Continuo	http://icecast.vrtcdn.be/klaracontinuo-high.mp3	0
VRT - MNM	http://icecast.vrtcdn.be/mnm-high.mp3	0
VRT - MNM Hits	http://icecast.vrtcdn.be/mnm_hits-high.mp3	0
VRT - Radio 1	http://icecast.vrtcdn.be/radio1-high.mp3	0
VRT - Radio 2	http://icecast.vrtcdn.be/ra2vlb-high.mp3	0
VRT - Studio Brussel	http://icecast.vrtcdn.be/stubru-high.mp3	0
WBJC Baltimore 91.5 - Classical	https://ice64.securenetsystems.net/WBJC	0
WCLV Cleveland 104.9 - Classical	http://audio1.ideastream.org/wclv.mp3	0
WCRB Boston 99.5 - Classical	https://wgbh-live.streamguys1.com/classical-hi	0
WDCB Chicago FM 90.9 - Jazz & Blues	http://wdcb-ice.streamguys.org:80/wdcb128	0
WDR 1LIVE	http://wdr-1live-live.icecast.wdr.de/wdr/1live/live/mp3/128/stream.mp3	0
WDR 3	https://wdr-wdr3-live.icecastssl.wdr.de/wdr/wdr3/live/mp3/256/stream.mp3	0
WEMU Ypsilanti FM 89.1 - Jazz	https://playerservices.streamtheworld.com/api/livestream-redirect/WEMUFM.mp3	0
WFMT Chicago 98.7 - Classical	http://stream.wfmt.com/main	0
WFMU 91.1 FM	http://stream0.wfmu.org/freeform-best-available	0
WKCR 89.9 FM	http://wkcr.streamguys1.com:80/live	0
WQED Pittsburgh 89.3 - Classical	http://ice-1.streamhoster.com/lv_wqed--893	0
WQXR New York - Classical Music	http://stream.wqxr.org/wqxr	0
WQXR Q2 - Living Music, Living Composers	http://q2stream.wqxr.org/q2	0
WRTI Philadelphia 90.1 - Classical	https://wrti-live.streamguys1.com/classical-mp3	0
WRTI Philadelphia 90.1 - Jazz	https://wrti-live.streamguys1.com/jazz-mp3	0
WWOZ New Orleans FM 90.7 - Various Artists	https://www.wwoz.org/listen/hi	0
Zappa Stream Radio	http://streams.norbert.de:8000/zappa.aac	0
Zen FM	https://25583.live.streamtheworld.com/TOPZEN_SC	0
